Unknown option: input
FLAG: 1
refSeqFile = /Volumes/web/spartina/project-oyster-oa/data/Cg-roslin/cgigas_uk_roslin_v1_genomic-mito.fa.
bamFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/merged-sorted-deduplicated.bam.
snpFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/SNP-candidates.txt.
methCgFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/CpG-meth-info.tab.
methChgFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/CHG-meth-info.tab.
methChhFileName = /Volumes/web/spartina/project-oyster-oa/Haws/BS-Snper/CHH-meth-info.tab.
vQualMin = 15.
nLayerMax = 1000.
vSnpRate = 0.100000.
vSnpPerBase = 0.020000.
mapqThr = 20.
Init chrome name-len array completed, total 647905321 bp of 237 chromosomes.
237 chromes loaded.
Init chrome name-idx hash table completed.
Init chrome seq array completed.
725300000 records have been dealed.
725400000 records have been dealed.
725500000 records have been dealed.
725600000 records have been dealed.
725700000 records have been dealed.
725800000 records have been dealed.
725900000 records have been dealed.
726000000 records have been dealed.
726100000 records have been dealed.
726200000 records have been dealed.
726300000 records have been dealed.
726400000 records have been dealed.
726500000 records have been dealed.
726600000 records have been dealed.
726700000 records have been dealed.
726800000 records have been dealed.
726900000 records have been dealed.
727000000 records have been dealed.
727100000 records have been dealed.
727200000 records have been dealed.
727300000 records have been dealed.
727400000 records have been dealed.
727500000 records have been dealed.
727600000 records have been dealed.
727700000 records have been dealed.
727800000 records have been dealed.
727900000 records have been dealed.
728000000 records have been dealed.
728100000 records have been dealed.
728200000 records have been dealed.
728300000 records have been dealed.
728400000 records have been dealed.
728500000 records have been dealed.
728600000 records have been dealed.
728700000 records have been dealed.
728800000 records have been dealed.
728900000 records have been dealed.
729000000 records have been dealed.
729100000 records have been dealed.
729200000 records have been dealed.
729300000 records have been dealed.
729400000 records have been dealed.
729500000 records have been dealed.
729600000 records have been dealed.
729700000 records have been dealed.
729800000 records have been dealed.
729900000 records have been dealed.
730000000 records have been dealed.
730100000 records have been dealed.
730200000 records have been dealed.
730300000 records have been dealed.
730400000 records have been dealed.
730500000 records have been dealed.
730600000 records have been dealed.
730700000 records have been dealed.
730800000 records have been dealed.
730900000 records have been dealed.
731000000 records have been dealed.
731100000 records have been dealed.
731200000 records have been dealed.
731300000 records have been dealed.
731400000 records have been dealed.
731500000 records have been dealed.
731600000 records have been dealed.
731700000 records have been dealed.
731800000 records have been dealed.
731900000 records have been dealed.
732000000 records have been dealed.
732100000 records have been dealed.
732200000 records have been dealed.
732300000 records have been dealed.
732400000 records have been dealed.
732500000 records have been dealed.
732600000 records have been dealed.
732700000 records have been dealed.
732800000 records have been dealed.
732900000 records have been dealed.
733000000 records have been dealed.
733100000 records have been dealed.
733200000 records have been dealed.
733300000 records have been dealed.
733400000 records have been dealed.
733500000 records have been dealed.
733600000 records have been dealed.
733700000 records have been dealed.
733800000 records have been dealed.
733900000 records have been dealed.
734000000 records have been dealed.
734100000 records have been dealed.
734200000 records have been dealed.
734300000 records have been dealed.
734400000 records have been dealed.
734500000 records have been dealed.
734600000 records have been dealed.
734700000 records have been dealed.
734800000 records have been dealed.
734900000 records have been dealed.
735000000 records have been dealed.
735100000 records have been dealed.
735200000 records have been dealed.
735300000 records have been dealed.
735400000 records have been dealed.
735500000 records have been dealed.
735600000 records have been dealed.
735700000 records have been dealed.
735800000 records have been dealed.
735900000 records have been dealed.
736000000 records have been dealed.
736100000 records have been dealed.
736200000 records have been dealed.
736300000 records have been dealed.
736400000 records have been dealed.
736500000 records have been dealed.
736600000 records have been dealed.
736700000 records have been dealed.
736800000 records have been dealed.
736900000 records have been dealed.
737000000 records have been dealed.
737100000 records have been dealed.
737200000 records have been dealed.
737300000 records have been dealed.
737400000 records have been dealed.
737500000 records have been dealed.
